,index,site_id,item_id,date,sq_footage,mpds,locale,periodic_gbv,quantity_sold,price,sales
346,50468,516,-14148,2017-12-30,5046,12,1,3975605,1,1.99,1.99
347,50555,280,-14148,2017-12-30,2408,12,1,2050110,1,1.66,1.66
348,50862,580,-14148,2017-12-30,5518,30,5,5776210,2,1.99,3.98
349,50945,399,-14148,2017-12-30,4200,10,2,3169351,3,1.99,5.97
350,51153,459,-14148,2017-12-31,4600,12,3,2815512,2,1.99,3.98
351,51160,554,-14148,2017-12-31,4000,20,2,4595890,2,1.99,3.98
352,51466,399,-14148,2017-12-31,4200,10,2,3169351,6,1.7699999999999998,10.62
353,51847,280,-14148,2017-12-31,2408,12,1,2050110,2,1.66,3.32
354,51849,580,-14148,2017-12-31,5518,30,5,5776210,4,1.9075,7.63
355,51862,516,-14148,2017-12-31,5046,12,1,3975605,4,1.7425,6.97
356,51883,517,-14148,2017-12-31,5046,10,4,3390059,4,1.9075,7.63
357,51887,380,-14148,2017-12-31,4388,10,1,3714266,5,1.924,9.62
358,52169,517,-14148,2018-01-01,5046,10,4,3390059,4,1.9075,7.63
359,52193,459,-14148,2018-01-01,4600,12,3,2815512,1,1.99,1.99
360,52219,280,-14148,2018-01-01,2408,12,1,2050110,2,1.66,3.32
361,52234,580,-14148,2018-01-01,5518,30,5,5776210,1,1.99,1.99
362,52436,380,-14148,2018-01-01,4388,10,1,3714266,3,1.99,5.97
363,52460,516,-14148,2018-01-01,5046,12,1,3975605,1,1.99,1.99
364,52550,399,-14148,2018-01-01,4200,10,2,3169351,14,1.8014285714285714,25.22
365,52918,280,-14148,2018-01-02,2408,12,1,2050110,2,1.99,3.98
366,52944,580,-14148,2018-01-02,5518,30,5,5776210,3,1.88,5.64
367,53579,554,-14148,2018-01-02,4000,20,2,4595890,2,1.99,3.98
368,53594,380,-14148,2018-01-02,4388,10,1,3714266,6,1.88,11.28
369,53639,399,-14148,2018-01-02,4200,10,2,3169351,5,1.7920000000000003,8.96
370,53644,459,-14148,2018-01-02,4600,12,3,2815512,3,1.99,5.97
371,53653,517,-14148,2018-01-02,5046,10,4,3390059,13,1.9646153846153847,25.54
372,53723,554,-14148,2018-01-03,4000,20,2,4595890,1,1.99,1.99
373,53743,459,-14148,2018-01-03,4600,12,3,2815512,2,1.99,3.98
374,53940,380,-14148,2018-01-03,4388,10,1,3714266,12,1.7741666666666667,21.29
375,53955,516,-14148,2018-01-03,5046,12,1,3975605,1,1.99,1.99
376,54129,580,-14148,2018-01-03,5518,30,5,5776210,2,1.825,3.65
377,54331,517,-14148,2018-01-03,5046,10,4,3390059,15,1.8366666666666667,27.55
378,54397,280,-14148,2018-01-03,2408,12,1,2050110,4,1.4975,5.99
379,54532,399,-14148,2018-01-03,4200,10,2,3169351,7,1.99,13.93
380,54586,554,-14148,2018-01-04,4000,20,2,4595890,3,1.6033333333333333,4.81
381,54763,280,-14148,2018-01-04,2408,12,1,2050110,4,1.415,5.66
382,54867,459,-14148,2018-01-04,4600,12,3,2815512,2,1.665,3.33
383,54912,399,-14148,2018-01-04,4200,10,2,3169351,6,1.7183333333333335,10.31
384,55038,516,-14148,2018-01-04,5046,12,1,3975605,7,1.6142857142857143,11.3
385,55066,380,-14148,2018-01-04,4388,10,1,3714266,14,1.872142857142857,26.21
386,55321,517,-14148,2018-01-04,5046,10,4,3390059,10,1.86,18.6
387,55422,580,-14148,2018-01-04,5518,30,5,5776210,2,1.66,3.32
388,55478,459,-14148,2018-01-05,4600,12,3,2815512,3,1.99,5.97
389,55511,399,-14148,2018-01-05,4200,10,2,3169351,8,1.58,12.64
390,55855,516,-14148,2018-01-05,5046,12,1,3975605,12,1.6341666666666665,19.61
391,56138,554,-14148,2018-01-05,4000,20,2,4595890,4,1.8275,7.31
392,56205,280,-14148,2018-01-05,2408,12,1,2050110,2,1.66,3.32
393,56278,517,-14148,2018-01-05,5046,10,4,3390059,6,1.8266666666666669,10.96
394,56341,380,-14148,2018-01-05,4388,10,1,3714266,9,1.8077777777777777,16.27
395,56476,580,-14148,2018-01-05,5518,30,5,5776210,5,1.86,9.3
396,56577,459,-14148,2018-01-06,4600,12,3,2815512,5,1.7280000000000002,8.64
397,56666,517,-14148,2018-01-06,5046,10,4,3390059,3,1.7766666666666666,5.33
398,57051,580,-14148,2018-01-06,5518,30,5,5776210,5,1.796,8.98
399,57109,380,-14148,2018-01-06,4388,10,1,3714266,19,1.6642105263157896,31.62
400,57373,516,-14148,2018-01-06,5046,12,1,3975605,6,1.5,9.0
401,57414,554,-14148,2018-01-06,4000,20,2,4595890,3,1.88,5.64
402,57450,399,-14148,2018-01-06,4200,10,2,3169351,9,1.7355555555555555,15.62
403,57601,280,-14148,2018-01-06,2408,12,1,2050110,4,1.58,6.32
404,57695,580,-14148,2018-01-07,5518,30,5,5776210,3,1.7733333333333334,5.32
405,57728,516,-14148,2018-01-07,5046,12,1,3975605,3,1.8833333333333335,5.65
406,57818,399,-14148,2018-01-07,4200,10,2,3169351,5,1.6620000000000001,8.31
407,57950,554,-14148,2018-01-07,4000,20,2,4595890,1,0.83,0.83
408,58051,517,-14148,2018-01-07,5046,10,4,3390059,4,1.415,5.66
409,58296,380,-14148,2018-01-07,4388,10,1,3714266,14,1.592142857142857,22.29
410,58472,459,-14148,2018-01-08,4600,12,3,2815512,1,1.67,1.67
411,58769,280,-14148,2018-01-08,2408,12,1,2050110,3,1.8833333333333335,5.65
412,59029,580,-14148,2018-01-08,5518,30,5,5776210,4,1.9075,7.63
413,59040,554,-14148,2018-01-08,4000,20,2,4595890,2,1.99,3.98
414,59067,516,-14148,2018-01-08,5046,12,1,3975605,2,1.99,3.98
415,59069,380,-14148,2018-01-08,4388,10,1,3714266,10,1.828,18.28
416,59120,517,-14148,2018-01-08,5046,10,4,3390059,13,1.7384615384615385,22.6
417,59172,399,-14148,2018-01-08,4200,10,2,3169351,14,1.897857142857143,26.57
418,59334,459,-14148,2018-01-09,4600,12,3,2815512,2,1.825,3.65
419,59348,517,-14148,2018-01-09,5046,10,4,3390059,6,1.8816666666666666,11.29
420,59622,399,-14148,2018-01-09,4200,10,2,3169351,8,1.82625,14.61
421,59655,380,-14148,2018-01-09,4388,10,1,3714266,3,1.88,5.64
422,59692,516,-14148,2018-01-09,5046,12,1,3975605,1,1.33,1.33
423,59873,554,-14148,2018-01-09,4000,20,2,4595890,1,1.99,1.99
424,60177,580,-14148,2018-01-09,5518,30,5,5776210,1,1.66,1.66
425,60304,399,-14148,2018-01-10,4200,10,2,3169351,12,1.7166666666666668,20.6
426,60543,580,-14148,2018-01-10,5518,30,5,5776210,5,1.794,8.97
427,60646,516,-14148,2018-01-10,5046,12,1,3975605,5,1.732,8.66
428,60702,380,-14148,2018-01-10,4388,10,1,3714266,7,1.4757142857142858,10.33
429,60708,554,-14148,2018-01-10,4000,20,2,4595890,1,0.83,0.83
430,60716,459,-14148,2018-01-10,4600,12,3,2815512,6,1.7216666666666667,10.33
431,60854,280,-14148,2018-01-10,2408,12,1,2050110,2,1.99,3.98
432,60903,517,-14148,2018-01-10,5046,10,4,3390059,13,1.8153846153846156,23.6
433,61296,459,-14148,2018-01-11,4600,12,3,2815512,2,1.66,3.32
434,61316,516,-14148,2018-01-11,5046,12,1,3975605,6,1.5533333333333335,9.32
435,61588,554,-14148,2018-01-11,4000,20,2,4595890,4,1.7,6.8
436,61635,380,-14148,2018-01-11,4388,10,1,3714266,10,1.794,17.94
437,61667,280,-14148,2018-01-11,2408,12,1,2050110,2,1.99,3.98
438,61830,517,-14148,2018-01-11,5046,10,4,3390059,9,1.8077777777777777,16.27
439,61967,399,-14148,2018-01-11,4200,10,2,3169351,10,1.6960000000000002,16.96
440,62401,554,-14148,2018-01-12,4000,20,2,4595890,5,1.7579999999999998,8.79
441,62436,459,-14148,2018-01-12,4600,12,3,2815512,2,1.825,3.65
442,62677,380,-14148,2018-01-12,4388,10,1,3714266,11,1.8718181818181818,20.59
443,62782,517,-14148,2018-01-12,5046,10,4,3390059,13,1.69,21.97
444,63165,580,-14148,2018-01-12,5518,30,5,5776210,5,1.794,8.97
445,63261,516,-14148,2018-01-12,5046,12,1,3975605,5,1.924,9.62
446,63404,399,-14148,2018-01-12,4200,10,2,3169351,22,1.7222727272727274,37.89
447,63681,554,-14148,2018-01-13,4000,20,2,4595890,3,1.99,5.97
448,63993,459,-14148,2018-01-13,4600,12,3,2815512,4,1.825,7.3
449,64060,516,-14148,2018-01-13,5046,12,1,3975605,11,1.5427272727272727,16.97
450,64307,580,-14148,2018-01-13,5518,30,5,5776210,2,1.665,3.33
451,64349,280,-14148,2018-01-13,2408,12,1,2050110,3,1.6633333333333333,4.99
452,64500,399,-14148,2018-01-13,4200,10,2,3169351,8,1.86875,14.95
453,64578,517,-14148,2018-01-13,5046,10,4,3390059,13,1.7638461538461538,22.93
454,64607,380,-14148,2018-01-13,4388,10,1,3714266,15,1.7286666666666666,25.93
455,64721,554,-14148,2018-01-14,4000,20,2,4595890,2,1.665,3.33
456,65041,459,-14148,2018-01-14,4600,12,3,2815512,4,1.745,6.98
457,65208,580,-14148,2018-01-14,5518,30,5,5776210,3,1.7699999999999998,5.31
458,65212,380,-14148,2018-01-14,4388,10,1,3714266,10,1.598,15.98
459,65335,399,-14148,2018-01-14,4200,10,2,3169351,7,1.6157142857142859,11.31
460,65383,280,-14148,2018-01-14,2408,12,1,2050110,1,1.99,1.99
461,65451,516,-14148,2018-01-14,5046,12,1,3975605,1,1.67,1.67
462,65517,517,-14148,2018-01-14,5046,10,4,3390059,8,1.74375,13.95
463,65940,280,-14148,2018-01-15,2408,12,1,2050110,1,1.99,1.99
464,66050,399,-14148,2018-01-15,4200,10,2,3169351,9,1.6255555555555556,14.63
465,66078,459,-14148,2018-01-15,4600,12,3,2815512,3,1.7733333333333334,5.32
466,66168,516,-14148,2018-01-15,5046,12,1,3975605,1,1.99,1.99
467,66183,580,-14148,2018-01-15,5518,30,5,5776210,5,1.666,8.33
468,66393,380,-14148,2018-01-15,4388,10,1,3714266,11,1.6327272727272728,17.96
469,66645,554,-14148,2018-01-15,4000,20,2,4595890,4,1.99,7.96
470,66658,517,-14148,2018-01-15,5046,10,4,3390059,14,1.6878571428571427,23.63
471,66686,280,-14148,2018-01-16,2408,12,1,2050110,3,1.7733333333333334,5.32
472,66758,459,-14148,2018-01-16,4600,12,3,2815512,3,1.7699999999999998,5.31
473,66772,380,-14148,2018-01-16,4388,10,1,3714266,12,1.7583333333333335,21.1
474,66778,554,-14148,2018-01-16,4000,20,2,4595890,5,1.9899999999999998,9.95
475,66833,580,-14148,2018-01-16,5518,30,5,5776210,3,1.6600000000000001,4.98
476,67066,399,-14148,2018-01-16,4200,10,2,3169351,12,1.8275,21.93
477,67243,517,-14148,2018-01-16,5046,10,4,3390059,8,1.82625,14.61
478,67454,516,-14148,2018-01-16,5046,12,1,3975605,3,1.7733333333333334,5.32
479,67714,459,-14148,2018-01-17,4600,12,3,2815512,16,1.4775,23.64
480,67775,380,-14148,2018-01-17,4388,10,1,3714266,7,1.6171428571428572,11.32
481,67790,516,-14148,2018-01-17,5046,12,1,3975605,2,1.5,3.0
482,67842,280,-14148,2018-01-17,2408,12,1,2050110,1,1.99,1.99
483,68155,580,-14148,2018-01-17,5518,30,5,5776210,6,1.99,11.94
484,68248,517,-14148,2018-01-17,5046,10,4,3390059,15,1.7733333333333334,26.6
485,68476,399,-14148,2018-01-17,4200,10,2,3169351,15,1.662,24.93
486,68871,580,-14148,2018-01-18,5518,30,5,5776210,4,1.58,6.32
487,69118,517,-14148,2018-01-18,5046,10,4,3390059,12,1.8258333333333334,21.91
488,69225,280,-14148,2018-01-18,2408,12,1,2050110,4,1.8275,7.31
489,69364,399,-14148,2018-01-18,4200,10,2,3169351,7,1.8985714285714284,13.29
490,69521,380,-14148,2018-01-18,4388,10,1,3714266,8,1.78625,14.29
491,69541,516,-14148,2018-01-18,5046,12,1,3975605,9,1.7344444444444445,15.61
492,69576,554,-14148,2018-01-18,4000,20,2,4595890,6,1.5783333333333334,9.47
493,69639,459,-14148,2018-01-18,4600,12,3,2815512,7,1.8057142857142858,12.64
494,69848,554,-14148,2018-01-19,4000,20,2,4595890,4,1.83,7.32
495,70260,517,-14148,2018-01-19,5046,10,4,3390059,20,1.794,35.88
496,70458,399,-14148,2018-01-19,4200,10,2,3169351,20,1.5635,31.27
497,70569,516,-14148,2018-01-19,5046,12,1,3975605,12,1.5258333333333332,18.31
498,70587,459,-14148,2018-01-19,4600,12,3,2815512,5,1.796,8.98
499,70612,580,-14148,2018-01-19,5518,30,5,5776210,11,1.6627272727272726,18.29
500,70853,380,-14148,2018-01-19,4388,10,1,3714266,16,1.786875,28.59
501,70910,280,-14148,2018-01-19,2408,12,1,2050110,6,1.5533333333333335,9.32
502,71053,380,-14148,2018-01-20,4388,10,1,3714266,5,1.7280000000000002,8.64
503,71080,517,-14148,2018-01-20,5046,10,4,3390059,3,1.88,5.64
504,71322,516,-14148,2018-01-20,5046,12,1,3975605,4,1.6625,6.65
505,71561,554,-14148,2018-01-20,4000,20,2,4595890,4,1.9075,7.63
506,71740,399,-14148,2018-01-20,4200,10,2,3169351,2,1.83,3.66
507,71890,280,-14148,2018-01-20,2408,12,1,2050110,5,1.73,8.65
508,71928,580,-14148,2018-01-20,5518,30,5,5776210,6,1.7183333333333335,10.31
509,71948,459,-14148,2018-01-20,4600,12,3,2815512,3,1.88,5.64
510,72347,380,-14148,2018-01-21,4388,10,1,3714266,9,1.7722222222222221,15.95
511,72351,516,-14148,2018-01-21,5046,12,1,3975605,1,1.67,1.67
512,72448,280,-14148,2018-01-21,2408,12,1,2050110,4,1.745,6.98
513,72539,459,-14148,2018-01-21,4600,12,3,2815512,6,1.6633333333333333,9.98
514,72743,517,-14148,2018-01-21,5046,10,4,3390059,5,1.73,8.65
515,72779,399,-14148,2018-01-21,4200,10,2,3169351,7,1.8485714285714285,12.94
516,73086,580,-14148,2018-01-21,5518,30,5,5776210,6,1.555,9.33
517,73149,554,-14148,2018-01-22,4000,20,2,4595890,5,1.9260000000000002,9.63
518,73579,516,-14148,2018-01-22,5046,12,1,3975605,12,1.5258333333333332,18.31
519,73594,380,-14148,2018-01-22,4388,10,1,3714266,8,1.82875,14.63
520,73886,517,-14148,2018-01-22,5046,10,4,3390059,5,1.73,8.65
521,73887,580,-14148,2018-01-22,5518,30,5,5776210,3,1.99,5.97
522,73908,399,-14148,2018-01-22,4200,10,2,3169351,5,1.794,8.97
523,74035,280,-14148,2018-01-22,2408,12,1,2050110,1,1.67,1.67
524,74283,517,-14148,2018-01-23,5046,10,4,3390059,14,1.5942857142857143,22.32
525,74526,459,-14148,2018-01-23,4600,12,3,2815512,3,1.88,5.64
526,74615,554,-14148,2018-01-23,4000,20,2,4595890,3,1.99,5.97
527,74674,580,-14148,2018-01-23,5518,30,5,5776210,4,1.8275,7.31
528,74887,280,-14148,2018-01-23,2408,12,1,2050110,1,1.67,1.67
529,75019,399,-14148,2018-01-23,4200,10,2,3169351,10,1.795,17.95
530,75111,380,-14148,2018-01-23,4388,10,1,3714266,19,1.5936842105263158,30.28
531,75141,516,-14148,2018-01-23,5046,12,1,3975605,8,1.745,13.96
532,75480,399,-14148,2018-01-24,4200,10,2,3169351,7,1.8057142857142858,12.64
533,75586,516,-14148,2018-01-24,5046,12,1,3975605,5,1.9260000000000002,9.63
534,75667,459,-14148,2018-01-24,4600,12,3,2815512,11,1.5727272727272728,17.3
535,75708,580,-14148,2018-01-24,5518,30,5,5776210,9,1.7722222222222221,15.95
536,75813,280,-14148,2018-01-24,2408,12,1,2050110,1,1.33,1.33
537,75871,380,-14148,2018-01-24,4388,10,1,3714266,15,1.7513333333333334,26.27
538,76195,517,-14148,2018-01-24,5046,10,4,3390059,6,1.7183333333333335,10.31
539,76476,380,-14148,2018-01-25,4388,10,1,3714266,3,1.8833333333333335,5.65
540,76657,399,-14148,2018-01-25,4200,10,2,3169351,7,1.8957142857142857,13.27
541,76718,554,-14148,2018-01-25,4000,20,2,4595890,4,1.6625,6.65
542,76725,459,-14148,2018-01-25,4600,12,3,2815512,1,1.99,1.99
543,76920,580,-14148,2018-01-25,5518,30,5,5776210,4,1.7475,6.99
544,77090,280,-14148,2018-01-25,2408,12,1,2050110,2,1.83,3.66
545,77219,517,-14148,2018-01-25,5046,10,4,3390059,7,1.8957142857142857,13.27
546,77279,516,-14148,2018-01-25,5046,12,1,3975605,1,1.99,1.99
547,77438,554,-14148,2018-01-26,4000,20,2,4595890,2,1.99,3.98
548,77822,380,-14148,2018-01-26,4388,10,1,3714266,3,1.6666666666666667,5.0
549,77945,399,-14148,2018-01-26,4200,10,2,3169351,10,1.6620000000000001,16.62
550,78095,580,-14148,2018-01-26,5518,30,5,5875771,5,1.7280000000000002,8.64
551,78113,517,-14148,2018-01-26,5046,10,4,3394609,7,1.897142857142857,13.28
552,78427,280,-14148,2018-01-26,2408,12,1,2050110,1,1.99,1.99
553,78473,459,-14148,2018-01-26,4600,12,3,2815512,1,1.99,1.99
554,78800,459,-14148,2018-01-27,4600,12,3,2815512,8,1.78875,14.31
555,78879,380,-14148,2018-01-27,4388,10,1,3714266,15,1.6853333333333333,25.28
556,78892,516,-14148,2018-01-27,5046,12,1,3978170,3,1.99,5.97
557,78934,554,-14148,2018-01-27,4000,20,2,4595890,5,1.86,9.3
558,78955,580,-14148,2018-01-27,5518,30,5,5875771,9,1.6277777777777778,14.65
559,78961,280,-14148,2018-01-27,2408,12,1,2050110,4,1.745,6.98
560,79064,399,-14148,2018-01-27,4200,10,2,3169351,13,1.7392307692307691,22.61
561,79413,517,-14148,2018-01-27,5046,10,4,3394609,7,1.6157142857142859,11.31
562,79947,380,-14148,2018-01-28,4388,10,1,3714266,7,1.662857142857143,11.64
563,80111,580,-14148,2018-01-28,5518,30,5,5875771,2,1.665,3.33
564,80207,459,-14148,2018-01-28,4600,12,3,2815512,2,1.66,3.32
565,80385,516,-14148,2018-01-28,5046,12,1,3978170,1,1.66,1.66
566,80432,554,-14148,2018-01-28,4000,20,2,4595890,2,1.99,3.98
567,80561,280,-14148,2018-01-28,2408,12,1,2050110,1,1.99,1.99
568,80657,399,-14148,2018-01-28,4200,10,2,3169351,10,1.828,18.28
569,80687,517,-14148,2018-01-28,5046,10,4,3394609,14,1.6414285714285715,22.98
570,80783,554,-14148,2018-01-29,4000,20,2,4595890,3,1.99,5.97
571,80793,517,-14148,2018-01-29,5046,10,4,3394609,18,1.6266666666666667,29.28
572,80838,280,-14148,2018-01-29,2408,12,1,2050110,1,1.66,1.66
573,80996,380,-14148,2018-01-29,4388,10,1,3714266,11,1.6036363636363637,17.64
574,81063,516,-14148,2018-01-29,5046,12,1,3978170,4,1.91,7.64
575,81276,459,-14148,2018-01-29,4600,12,3,2815512,7,1.6171428571428572,11.32
576,81436,399,-14148,2018-01-29,4200,10,2,3169351,9,1.6977777777777776,15.28
577,81643,580,-14148,2018-01-29,5518,30,5,5875771,5,1.73,8.65
578,82086,380,-14148,2018-01-30,4388,10,1,3714266,9,1.7733333333333334,15.96
579,82270,280,-14148,2018-01-30,2408,12,1,2050110,3,1.6633333333333333,4.99
580,82341,516,-14148,2018-01-30,5046,12,1,3978170,5,1.924,9.62
581,82405,517,-14148,2018-01-30,5046,10,4,3394609,12,1.7750000000000001,21.3
582,82449,580,-14148,2018-01-30,5518,30,5,5875771,7,1.7100000000000002,11.97
583,82482,399,-14148,2018-01-30,4200,10,2,3169351,4,1.99,7.96
584,82694,459,-14148,2018-01-30,4600,12,3,2815512,7,1.477142857142857,10.34
585,83003,280,-14148,2018-01-31,2408,12,1,2050110,1,1.99,1.99
586,83092,459,-14148,2018-01-31,4600,12,3,2815512,17,1.171764705882353,19.92
587,83136,399,-14148,2018-01-31,4200,10,2,3169351,24,1.57625,37.83
588,83175,516,-14148,2018-01-31,5046,12,1,3978170,3,1.99,5.97
589,83183,380,-14148,2018-01-31,4388,10,1,3714266,14,1.042857142857143,14.6
590,83310,580,-14148,2018-01-31,5518,30,5,5875771,14,1.2785714285714285,17.9
591,83363,517,-14148,2018-01-31,5046,10,4,3394609,12,1.7725,21.27
592,83438,554,-14148,2018-01-31,4000,20,2,4595890,5,1.924,9.62
593,83906,517,-14148,2018-02-01,5046,10,4,3394609,8,1.61625,12.93
594,83922,459,-14148,2018-02-01,4600,12,3,2815512,33,1.0154545454545454,33.51
595,84115,280,-14148,2018-02-01,2408,12,1,2050110,5,1.3900000000000001,6.95
596,84167,380,-14148,2018-02-01,4388,10,1,3714266,14,0.9942857142857143,13.92
597,84446,554,-14148,2018-02-01,4000,20,2,4595890,3,1.6600000000000001,4.98
598,84563,399,-14148,2018-02-01,4200,10,2,3169351,23,1.5869565217391304,36.5
599,84661,580,-14148,2018-02-01,5518,30,5,5875771,11,1.0572727272727274,11.63
600,84671,516,-14148,2018-02-01,5046,12,1,3978170,7,1.8985714285714284,13.29
601,85059,459,-14148,2018-02-02,4600,12,3,2815512,11,1.0545454545454545,11.6
602,85229,580,-14148,2018-02-02,5518,30,5,5875771,8,1.61625,12.93
603,85419,517,-14148,2018-02-02,5046,10,4,3394609,13,1.533076923076923,19.93
604,85507,516,-14148,2018-02-02,5046,12,1,3978170,2,1.325,2.65
605,85588,280,-14148,2018-02-02,2408,12,1,2050110,6,1.3266666666666667,7.96
606,85962,399,-14148,2018-02-02,4200,10,2,3169351,27,1.1048148148148147,29.83
607,86149,380,-14148,2018-02-02,4388,10,1,3714266,21,1.0271428571428571,21.57
608,86552,580,-14148,2018-02-03,5518,30,5,5875771,9,1.1055555555555554,9.95
609,86613,516,-14148,2018-02-03,5046,12,1,3978170,16,1.14,18.24
610,86645,459,-14148,2018-02-03,4600,12,3,2815512,27,1.0677777777777777,28.83
611,86651,399,-14148,2018-02-03,4200,10,2,3169351,29,1.0631034482758621,30.83
612,86797,280,-14148,2018-02-03,2408,12,1,2050110,9,1.1444444444444446,10.3
613,86923,380,-14148,2018-02-03,4388,10,1,3714266,31,1.0906451612903227,33.81
614,87005,517,-14148,2018-02-03,5046,10,4,3394609,15,1.55,23.25
615,87271,554,-14148,2018-02-03,4000,20,2,4595890,8,0.995,7.96
616,87727,399,-14148,2018-02-04,4200,10,2,3169351,23,1.0382608695652173,23.88
617,87898,280,-14148,2018-02-04,2408,12,1,2050110,2,0.995,1.99
618,88082,517,-14148,2018-02-04,5046,10,4,3394609,3,1.4400000000000002,4.32
619,88437,580,-14148,2018-02-04,5518,30,5,5875771,9,1.0677777777777777,9.61
620,88477,380,-14148,2018-02-04,4388,10,1,3714266,18,1.0688888888888888,19.24
621,88546,516,-14148,2018-02-04,5046,12,1,3978170,2,1.49,2.98
622,88704,554,-14148,2018-02-05,4000,20,2,4595890,4,1.5825,6.33
623,88872,399,-14148,2018-02-05,4200,10,2,3169351,26,0.981923076923077,25.53
624,89069,459,-14148,2018-02-05,4600,12,3,2815512,5,0.994,4.97
625,89087,517,-14148,2018-02-05,5046,10,4,3394609,14,1.6135714285714287,22.59
626,89173,280,-14148,2018-02-05,2408,12,1,2050110,3,1.3266666666666667,3.98
627,89184,580,-14148,2018-02-05,5518,30,5,5875771,11,1.0845454545454545,11.93
628,89282,380,-14148,2018-02-05,4388,10,1,3714266,13,1.0715384615384616,13.93
629,89494,516,-14148,2018-02-05,5046,12,1,3978170,5,1.86,9.3
630,89665,580,-14148,2018-02-06,5518,30,5,5875771,7,1.897142857142857,13.28
631,89718,459,-14148,2018-02-06,4600,12,3,2815512,6,1.61,9.66
632,90054,516,-14148,2018-02-06,5046,12,1,3978170,9,1.661111111111111,14.95
633,90110,280,-14148,2018-02-06,2408,12,1,2050110,4,1.4975,5.99
634,90285,399,-14148,2018-02-06,4200,10,2,3169351,20,1.7285,34.57
635,90314,554,-14148,2018-02-06,4000,20,2,4595890,5,1.596,7.98
636,90365,380,-14148,2018-02-06,4388,10,1,3714266,12,1.6900000000000002,20.28
637,90505,517,-14148,2018-02-06,5046,10,4,3394609,6,1.8283333333333334,10.97
638,90782,516,-14148,2018-02-07,5046,12,1,3978170,5,1.796,8.98
639,91325,459,-14148,2018-02-07,4600,12,3,2815512,4,1.8275,7.31
640,91424,399,-14148,2018-02-07,4200,10,2,3169351,8,1.745,13.96
641,91432,517,-14148,2018-02-07,5046,10,4,3394609,5,1.6620000000000001,8.31
642,91576,280,-14148,2018-02-07,2408,12,1,2050110,3,1.6600000000000001,4.98
643,91588,580,-14148,2018-02-07,5518,30,5,5875771,10,1.6640000000000001,16.64
644,91602,380,-14148,2018-02-07,4388,10,1,3714266,1,1.99,1.99
645,91675,554,-14148,2018-02-07,4000,20,2,4595890,3,1.99,5.97
646,91774,554,-14148,2018-02-08,4000,20,2,4595890,3,1.8833333333333335,5.65
647,92226,517,-14148,2018-02-08,5046,10,4,3394609,10,1.827,18.27
648,92291,580,-14148,2018-02-08,5518,30,5,5875771,9,1.8811111111111112,16.93
649,92294,516,-14148,2018-02-08,5046,12,1,3978170,6,1.61,9.66
650,92609,280,-14148,2018-02-08,2408,12,1,2050110,2,1.99,3.98
651,92737,399,-14148,2018-02-08,4200,10,2,3169351,16,1.785,28.56
652,92823,459,-14148,2018-02-08,4600,12,3,2815512,2,1.66,3.32
653,92850,380,-14148,2018-02-08,4388,10,1,3714266,4,1.7475,6.99
654,92924,280,-14148,2018-02-09,2408,12,1,2050110,5,1.7280000000000002,8.64
655,93029,516,-14148,2018-02-09,5046,12,1,3978170,3,1.88,5.64
656,93140,459,-14148,2018-02-09,4600,12,3,2815512,3,1.7733333333333334,5.32
657,93960,580,-14148,2018-02-09,5518,30,5,5875771,11,1.721818181818182,18.94
658,93999,380,-14148,2018-02-09,4388,10,1,3714266,7,1.7100000000000002,11.97
