,item_id,site_id,total_sales,product_name
430,-43535,580,2492.98,HER KG 2.95z REESES OUTRGS
431,-12318,517,2492.57,NERD ROPE RNBW .92z
432,-30263,399,2486.75,MAR KG M&M MINIS MEGA TUBE 1.77z
433,-11982,459,2479.01,E FRUTTI 2.7z LNCH BAG
434,-17227,459,2476.42,TROLLI 5Z SR BRT CRWLR BAG
435,-12331,380,2475.56,WRI SKITTLES 2.17z
436,-12152,601,2474.59,HER KG 3z KIT KAT
437,-32304,589,2472.5, SWEETARTS 12z CHWY MINI SUB
438,-12220,589,2470.05,TOPPS BABY BTL POP
439,-12001,516,2462,WW AUS LIC WTRMLN BAG 10z
440,-31692,380,2460.95,WRI BBL TAPE AWESOME ORIG
441,-41479,580,2445.23,WRI STARBURST 8z MINIS FAVREDS
442,-41487,399,2443.89,GUSHERS 4.25z FLVR MIX BAG
443,-39077,380,2442.48,HARIBO GMI 5z TWIN SNAKES BAG
444,-12162,380,2435.9,MAR KG 3.28z 3 MUSK
445,-38020,459,2434.45,PERF AIRHD 6z XTRM BRY BITES BAG
446,-42564,589,2432.94,SWTRTS ROPE STRWBRY KG 3.5z
447,-12148,589,2430.71,HER KG 2.6z ALMD
448,-24826,517,2430.56,D*WRI STARBURST 6z GMIBRST DUOS BAG
449,-40260,517,2430.03,TRKR SNK 5z SOUR NEON WORM BAG
450,-12153,589,2429.69,HER KG 2.6z MILK CHOC
451,-14625,589,2428.64,BLK FRST 4.5z GMY WORM BAG
452,-38020,580,2428.06,PERF AIRHD 6z XTRM BRY BITES BAG
453,-38021,380,2427.33,WRI STARBURST 8z MINIS SUB
454,-12244,517,2426.91,HER ALMD JOY 1.6z
455,-42978,589,2426.15,AM LIC SOUR PNCH 5z BLU RASP
456,-12165,601,2420.48,MAR KG 3.27z M&M PEANUT
457,-12168,380,2415.86,HER KG 3.1z NUTRAGEOUS
458,-27619,399,2415.75,MAR KG SNICKERS PB SQRD 3.56z
459,-38009,459,2415.43,PERF AIRHD 6z SFT FILL BITES BAG
460,-34386,580,2414.24,ALB 9z GMI BEARS 12 FLAVOR SUB
461,-12102,580,2413.6,WRI EXTRA SPEARMINT
462,-12116,554,2413.29,WRI 5 RAIN
463,-28697,517,2411.78,JB HOT TAMALES 5z
464,-11963,517,2411.73,AM LIC RED VINES 1LB JMB BAG
465,-12314,459,2411.24, LAFFY TAFFY GRAPE 1.5z
466,-12148,399,2409.43,HER KG 2.6z ALMD
467,-12237,517,2407.75,C RIFIC HELICOPTER LITE-UP FAN
468,-40510,589,2407.65,HARIBO GMI 10z GOLD BEARS PCH
469,-12307,517,2400.71,PERF AIRHEADS XTREM SWT SOUR 2z
470,-30263,589,2398.42,MAR KG M&M MINIS MEGA TUBE 1.77z
471,-15299,517,2393.86, SWEETARTS ROPE CHEWY 1.8z
472,-12148,516,2392.15,HER KG 2.6z ALMD
473,-34386,516,2391.72,ALB 9z GMI BEARS 12 FLAVOR SUB
474,-32305,380,2390.22, SPREE 12z CHWY SUB
475,-12078,517,2389.48,WRI ORBIT SWT MNT
476,-11963,589,2384.23,AM LIC RED VINES 1LB JMB BAG
477,-12268,516,2377.17,MAR M&M PEANUT 1.74z
478,-12279,380,2376.06,HER SYMPHONY ALMD 1.5z
479,-12016,516,2375.57,HER TWZ 6z CHRY NIBS BAG
480,-35262,459,2374.02, SWEETART ROPE KG 3.5z
481,-34386,459,2369.26,ALB 9z GMI BEARS 12 FLAVOR SUB
482,-34386,399,2364.84,ALB 9z GMI BEARS 12 FLAVOR SUB
483,-12112,459,2364.69,WRI 5 COBALT
484,-12308,580,2362.87,STK MAMBA CHEW 2.8z
485,-12157,554,2361.55,MAR KG 3.23z SNICKERS ALMD
486,-42981,589,2351.4,HARIBO GMI 5z STAR MIX BAG
487,-31935,589,2349.99,HER REESES 7.6z PB CUP MINIS SUB
488,-32300,517,2345.19,MON SOUR PATCH 6.5z XPLDRZ BAG
489,-12220,380,2344.27,TOPPS BABY BTL POP
490,-44976,517,2344.05,SWEETARTS ROPE BITES BAG 5.25z
491,-38673,516,2342.28,HER KG KIT KAT BIG KAT 3z
492,-38004,589,2341.94,AM LIC SOUR PNCH 9z ASRTD SUB
493,-12045,380,2335.96,AM LIC SOUR PNCH 5z STRWB BAG
494,-27907,399,2329.58,SWEETS 5z CHOC CINN BEAR BAG
495,-12016,399,2326.93,HER TWZ 6z CHRY NIBS BAG
496,-41480,399,2325.68,MAR M&M PEANUT SUB 10.7z
497,-42976,399,2324.48,MON SOUR PATCH 8z KIDS
498,-38673,399,2322.24,HER KG KIT KAT BIG KAT 3z
499,-12162,517,2316.14,MAR KG 3.28z 3 MUSK
500,-11966,517,2315.98,HER TWZ 14z CHRY PULLNPEEL BAG
501,-32305,589,2315.2, SPREE 12z CHWY SUB
502,-42564,580,2311.96,SWTRTS ROPE STRWBRY KG 3.5z
503,-38009,589,2308.48,PERF AIRHD 6z SFT FILL BITES BAG
504,-27142,380,2307.21,HER REESES 6z PIECES BAG
505,-12246,580,2305.93,HER CKIE N CRM 1.55z
506,-34369,399,2300.95,HI CHEW 3.53z MIX TROP BAG
507,-40289,589,2300.62,ALB 8z GMI PEACH RING
508,-12100,580,2298.26,WRI EXTRA POLAR ICE
509,-14153,589,2297.92,TTS CHARLSTN CHEW MINI 3.5z
510,-32304,380,2293.96, SWEETARTS 12z CHWY MINI SUB
511,-37390,517,2288.45,PERF KG AIRHEADS FRT BITES 4z
512,-12295,580,2286.48,ANB BIG HUNK 2z
513,-12016,459,2283.89,HER TWZ 6z CHRY NIBS BAG
514,-32903,589,2282.97,HER KG WHATCHAMACALLIT 2.6z
515,-33263,380,2278.98,WRI KG SKITTLES 4z WLD BRY
516,-44283,589,2278.78,HARIBO STRMRS SOUR ZIN 4.5z
517,-11965,399,2278.23,HER TWZ 12z CHOC TWIST BAG
518,-12313,517,2278,LAFFY TAFFY CHERRY 1.5z
519,-34369,459,2274.26,HI CHEW 3.53z MIX TROP BAG
520,-12153,399,2273.83,HER KG 2.6z MILK CHOC
521,-40287,580,2273.58,HARIBO GMI 5z PEACH BAG
522,-27142,589,2270.89,HER REESES 6z PIECES BAG
523,-17227,399,2267.14,TROLLI 5Z SR BRT CRWLR BAG
524,-28661,589,2265.99,KDSM DUBBLE BUBBLE MINI GUMBL
525,-41024,380,2265.89,PERF AIRHD 6z XTRM SRFLL BITES BAG
526,-35262,516,2262.77, SWEETART ROPE KG 3.5z
527,-16894,580,2257.13,MAR TWIX CARM 1.79z
528,-14153,380,2253.58,TTS CHARLSTN CHEW MINI 3.5z
529,-12166,589,2251.48,MAR KG 3.14z M&M PLAIN
530,-42561,517,2248.09,MAR KG 2.64z TWIX WHT CHOC
531,-41479,399,2244.72,WRI STARBURST 8z MINIS FAVREDS
532,-32335,459,2239.29,HI CHEW 3.53z MIX BAG
533,-17584,589,2239.18,AM LIC RED ROPE 20z
534,-12149,554,2234.74,HER KG 2.7z CARAMELLO
535,-15112,517,2226.75,WELCH FRT SNACK 5z MIXED BAG
536,-35262,589,2226.58, SWEETART ROPE KG 3.5z
537,-39279,580,2221.98,HER KG REESES PB CUP W/REESE PC 2.8z
538,-38016,589,2221.07,WRI LFSVR GMI 7z MIX BRY BAG
539,-41480,580,2220.6,MAR M&M PEANUT SUB 10.7z
540,-12270,517,2219.61,HER REG REESES TAKE 5 BAR 1.5z
541,-16894,589,2215.25,MAR TWIX CARM 1.79z
542,-31934,399,2213.44,HER KIT KAT 7.6z MINIS PCH SUB
543,-12019,380,2213.29,HER J RANCHER 7z ASRTD BAG
544,-12291,399,2211.18,HER MILK CHOC 1.55z
545,-29435,589,2206.39,ORIG GRMT LOLLIPOP
546,-38069,589,2206.13,CD TOXIC WASTE SLIME LICKER
547,-40608,517,2205.86,D*WRI KG SKITTLES 4z BRGHTSDE
548,-17227,516,2201.3,TROLLI 5Z SR BRT CRWLR BAG
549,-12025,517,2196.98,HARIBO GMI 5z FROGS BAG
550,-11963,459,2189.81,AM LIC RED VINES 1LB JMB BAG
551,-12010,380,2187.75,WW AUS LIC BLK BAG 10z
552,-12016,380,2187.72,HER TWZ 6z CHRY NIBS BAG
553,-41480,516,2185.32,MAR M&M PEANUT SUB 10.7z
554,-12025,589,2182.46,HARIBO GMI 5z FROGS BAG
555,-12102,516,2178.99,WRI EXTRA SPEARMINT
556,-14150,517,2176.91,WRI SKITTLES TROP 2.17z
557,-36262,589,2175.72,SWEETS 7z CINN BEAR BAG
558,-11963,580,2175.12,AM LIC RED VINES 1LB JMB BAG
559,-12308,516,2174.03,STK MAMBA CHEW 2.8z
560,-11965,380,2170.93,HER TWZ 12z CHOC TWIST BAG
561,-11981,459,2170.6,WRI LFSVR GMI 7z 5 FLAVOR BAG
562,-11981,589,2170.03,WRI LFSVR GMI 7z 5 FLAVOR BAG
563,-12291,580,2160.66,HER MILK CHOC 1.55z
564,-12006,517,2159.26,WRI SKITTLES 7.2z BAG
565,-12019,589,2154.47,HER J RANCHER 7z ASRTD BAG
566,-28108,380,2153.07,MAR DOVE SLKY SMTH MILK 1.44z
567,-42976,516,2147.22,MON SOUR PATCH 8z KIDS
568,-12331,517,2146.74,WRI SKITTLES 2.17z
569,-36262,380,2143.12,SWEETS 7z CINN BEAR BAG
570,-42849,516,2143.05,KINDER JOY 7z
571,-12027,459,2139.55,HARIBO GMI 5z RNBW FROGS BAG
572,-38008,589,2137.82,TROLLI 5z SR BRT CRWLR VRY BRY BAG
573,-42977,459,2136.84,MON SWEDISH FISH 8z RED BAG
574,-12168,516,2136.79,HER KG 3.1z NUTRAGEOUS
575,-12268,459,2136.01,MAR M&M PEANUT 1.74z
576,-12094,399,2133.22,WRI EXTRA WINTERFRESH
577,-44772,517,2132.42,ALB GMI BEARS 36z BIG BAG
578,-11978,517,2131.54,WRI LFSVR 6.25z WNT O GRN BAG
579,-12225,380,2128.02,KDSM SODA CAN FIZZY
580,-29955,280,2126.99,MAR SNICKERS 1.86z
581,-12175,554,2122.77,PEARSON KG 3.5z NUT ROLL
582,-14150,380,2119.88,WRI SKITTLES TROP 2.17z
583,-12166,580,2119.73,MAR KG 3.14z M&M PLAIN
584,-12313,380,2119.58,LAFFY TAFFY CHERRY 1.5z
585,-44543,589,2117.96,WRI KG EXTRA PPRMNT MGPK
586,-31692,589,2116.72,WRI BBL TAPE AWESOME ORIG
587,-41481,517,2113.93,D*MAR TWIX 8.7z BITES SUB
588,-12102,554,2113.71,WRI EXTRA SPEARMINT
589,-28661,380,2113.53,KDSM DUBBLE BUBBLE MINI GUMBL
590,-11965,517,2108.9,HER TWZ 12z CHOC TWIST BAG
591,-12291,459,2108.01,HER MILK CHOC 1.55z
592,-41479,516,2106.95,WRI STARBURST 8z MINIS FAVREDS
593,-40289,380,2105.79,ALB 8z GMI PEACH RING
594,-33260,517,2105.27,BUTTERFINGER SINGLE 1.9z
595,-12355,580,2104.9,HER MILK DUDS 5z
596,-12016,589,2104.36,HER TWZ 6z CHRY NIBS BAG
597,-11981,399,2104.26,WRI LFSVR GMI 7z 5 FLAVOR BAG
598,-31934,589,2103.89,HER KIT KAT 7.6z MINIS PCH SUB
599,-27619,459,2102.05,MAR KG SNICKERS PB SQRD 3.56z
600,-38673,459,2100.79,HER KG KIT KAT BIG KAT 3z
601,-12002,589,2100.09,I*MAR M&M PB BAG 5.1z
602,-40287,399,2098.26,HARIBO GMI 5z PEACH BAG
603,-28663,589,2093.32,KDSM I.C.U. CYCLOPS
604,-42563,517,2089.98,PERF KG AIRHEADS ASRTD 9PK
605,-12006,380,2088.25,WRI SKITTLES 7.2z BAG
606,-38009,580,2087.1,PERF AIRHD 6z SFT FILL BITES BAG
607,-33260,380,2086.79,BUTTERFINGER SINGLE 1.9z
608,-38009,399,2086.32,PERF AIRHD 6z SFT FILL BITES BAG
609,-16894,399,2086.27,MAR TWIX CARM 1.79z
610,-17227,580,2085.47,TROLLI 5Z SR BRT CRWLR BAG
611,-42849,399,2084.51,KINDER JOY 7z
612,-11966,459,2083.71,HER TWZ 14z CHRY PULLNPEEL BAG
613,-12006,589,2079.79,WRI SKITTLES 7.2z BAG
614,-12157,280,2078.89,MAR KG 3.23z SNICKERS ALMD
615,-42564,380,2074.57,SWTRTS ROPE STRWBRY KG 3.5z
616,-38007,517,2072.64,D*HER CKIE N CRM 7.6z DROPS
617,-12148,580,2068.05,HER KG 2.6z ALMD
618,-42564,516,2066.96,SWTRTS ROPE STRWBRY KG 3.5z
619,-32903,580,2066.68,HER KG WHATCHAMACALLIT 2.6z
620,-12246,399,2065.23,HER CKIE N CRM 1.55z
621,-11982,399,2065.04,E FRUTTI 2.7z LNCH BAG
622,-38016,399,2064.89,WRI LFSVR GMI 7z MIX BRY BAG
623,-35262,580,2060.72, SWEETART ROPE KG 3.5z
624,-12338,517,2059.23,AM LIC RED VINES TRAY 5z
625,-12258,517,2055.84,I*MAR M&M PB 1.63z
626,-38069,380,2055.5,CD TOXIC WASTE SLIME LICKER
627,-12116,516,2055.46,WRI 5 RAIN
628,-14625,580,2051.92,BLK FRST 4.5z GMY WORM BAG
629,-16894,516,2050.73,MAR TWIX CARM 1.79z
630,-42849,459,2047.43,KINDER JOY 7z
631,-45901,517,2046.76,KINDER BUENO 1.5z
632,-38021,517,2043.17,WRI STARBURST 8z MINIS SUB
633,-12100,554,2042.22,WRI EXTRA POLAR ICE
634,-12010,580,2041.79,WW AUS LIC BLK BAG 10z
635,-12112,554,2041.39,WRI 5 COBALT
636,-38673,580,2040.87,HER KG KIT KAT BIG KAT 3z
637,-12012,459,2036.68,WW AUS LIC RED BAG 10z
638,-12167,589,2035.15,MAR KG 3.6z MILKY WAY
639,-12100,380,2034.2,WRI EXTRA POLAR ICE
640,-39279,459,2031.7,HER KG REESES PB CUP W/REESE PC 2.8z
641,-40287,459,2031.41,HARIBO GMI 5z PEACH BAG
642,-44538,516,2030.77,I*MAR KG 2.8z SNICK ALMND BT
643,-44547,399,2022.93,WRI 5 COLBALT MGPK
644,-38406,399,2022.71,HER ICE BRKR ICE CUBE PMNT
645,-30263,459,2022.55,MAR KG M&M MINIS MEGA TUBE 1.77z
646,-12225,589,2021.18,KDSM SODA CAN FIZZY
647,-44543,399,2019.95,WRI KG EXTRA PPRMNT MGPK
648,-33263,399,2019.46,WRI KG SKITTLES 4z WLD BRY
649,-12331,589,2019.03,WRI SKITTLES 2.17z
650,-31934,459,2018.52,HER KIT KAT 7.6z MINIS PCH SUB
651,-34776,280,2016.59,I*MAR KG TWIX PB 2.8z
652,-31935,459,2015.99,HER REESES 7.6z PB CUP MINIS SUB
653,-16894,459,2015.03,MAR TWIX CARM 1.79z
654,-44539,517,2005.17,MAR KG 2.8z SNICK CRMY PNT BT
655,-11966,399,2004.77,HER TWZ 14z CHRY PULLNPEEL BAG
656,-42563,589,2002.46,PERF KG AIRHEADS ASRTD 9PK
657,-41024,589,2000.65,PERF AIRHD 6z XTRM SRFLL BITES BAG
658,-41882,280,1998.79,WRI KG EXTRA SPEARMINT MGPK
659,-11981,580,1995.47,WRI LFSVR GMI 7z 5 FLAVOR BAG
660,-43535,589,1992.31,HER KG 2.95z REESES OUTRGS
661,-12167,580,1991.16,MAR KG 3.6z MILKY WAY
662,-47109,517,1990.78,MAR KG 2.83z M&M FUDGE BROWNIE
663,-12313,589,1990.24,LAFFY TAFFY CHERRY 1.5z
664,-16878,589,1988.78,WRI KG 4z SKITTLES BITE
665,-12025,380,1985.33,HARIBO GMI 5z FROGS BAG
666,-12150,380,1983.61,HER KG 2.6z COOKIE N CRM
667,-12318,380,1983.6,NERD ROPE RNBW .92z
668,-12288,280,1982.59,HER KIT KAT 1.5z
669,-12116,580,1977.5,WRI 5 RAIN
670,-38411,517,1972.32,HER ICE BRKR ICE CUBE SPRMNT
671,-27142,399,1969.44,HER REESES 6z PIECES BAG
672,-24826,380,1967.82,D*WRI STARBURST 6z GMIBRST DUOS BAG
673,-40289,399,1966.88,ALB 8z GMI PEACH RING
674,-12112,380,1966.6,WRI 5 COBALT
675,-39077,580,1965.67,HARIBO GMI 5z TWIN SNAKES BAG
676,-12112,580,1959.23,WRI 5 COBALT
677,-12011,580,1958.79,WW AUS LIC GRN APPL BAG 10z
678,-34776,601,1956.53,I*MAR KG TWIX PB 2.8z
679,-12286,280,1956.26,HER REESES PB CUP 1.5z
680,-38008,380,1953.51,TROLLI 5z SR BRT CRWLR VRY BRY BAG
681,-12003,517,1952.82,I*MAR M&M PNUT BAG 5.3z
682,-45917,589,1950.87,TTS CHARLSTN CHEW ROLLERS 4.5z
683,-43016,554,1950.43,MON SOUR PATCH 8z KIDS WTRMLN BAG
684,-32903,459,1949.72,HER KG WHATCHAMACALLIT 2.6z
685,-12314,516,1947.93, LAFFY TAFFY GRAPE 1.5z
686,-38016,459,1946.7,WRI LFSVR GMI 7z MIX BRY BAG
687,-42981,517,1945.55,HARIBO GMI 5z STAR MIX BAG
688,-11963,399,1944.54,AM LIC RED VINES 1LB JMB BAG
689,-11968,399,1944.28,HER TWZ 16z STRWB TWIST BAG
690,-44539,516,1940.95,MAR KG 2.8z SNICK CRMY PNT BT
691,-12268,580,1940.74,MAR M&M PEANUT 1.74z
692,-12054,517,1939.52,AM LIC RED VINES 8z BAG
693,-38016,580,1938.21,WRI LFSVR GMI 7z MIX BRY BAG
694,-12027,516,1936.82,HARIBO GMI 5z RNBW FROGS BAG
695,-21038,380,1936.67, SWEETARTS 6z CHWY MINI BAG
696,-40510,459,1935.14,HARIBO GMI 10z GOLD BEARS PCH
697,-38005,517,1932.33,I*TROLLI 4.25z SR BRT OCTOPUS BAG
698,-12246,516,1931.83,HER CKIE N CRM 1.55z
699,-12153,580,1930.16,HER KG 2.6z MILK CHOC
700,-31935,399,1927.96,HER REESES 7.6z PB CUP MINIS SUB
701,-12153,516,1927.14,HER KG 2.6z MILK CHOC
702,-12244,380,1925.81,HER ALMD JOY 1.6z
703,-11968,580,1922.37,HER TWZ 16z STRWB TWIST BAG
704,-40607,517,1920.74,HER KG 3z KIT KAT WHT CHOC
705,-12314,380,1918.47, LAFFY TAFFY GRAPE 1.5z
706,-31935,580,1918.33,HER REESES 7.6z PB CUP MINIS SUB
707,-36092,589,1917.23,WRI SKITTLES 7.2z MASH UP BAG
708,-37390,399,1916.88,PERF KG AIRHEADS FRT BITES 4z
709,-27142,580,1913.85,HER REESES 6z PIECES BAG
710,-17201,589,1913.37,D*FC RIPS 4z ASRTD BAG
711,-42976,580,1907.62,MON SOUR PATCH 8z KIDS
712,-47109,589,1905.97,MAR KG 2.83z M&M FUDGE BROWNIE
713,-28661,580,1903.08,KDSM DUBBLE BUBBLE MINI GUMBL
714,-30263,516,1902.3,MAR KG M&M MINIS MEGA TUBE 1.77z
715,-32903,399,1902.2,HER KG WHATCHAMACALLIT 2.6z
716,-12102,589,1900.05,WRI EXTRA SPEARMINT
717,-41255,517,1899.74,KDSM OOZE TUBE
718,-39279,399,1899.24,HER KG REESES PB CUP W/REESE PC 2.8z
719,-11966,589,1894.65,HER TWZ 14z CHRY PULLNPEEL BAG
720,-42563,380,1894.27,PERF KG AIRHEADS ASRTD 9PK
721,-41481,380,1894.2,D*MAR TWIX 8.7z BITES SUB
722,-27619,589,1892.45,MAR KG SNICKERS PB SQRD 3.56z
723,-12225,517,1892.34,KDSM SODA CAN FIZZY
724,-42977,399,1891.12,MON SWEDISH FISH 8z RED BAG
725,-37390,589,1889.78,PERF KG AIRHEADS FRT BITES 4z
726,-28663,380,1888.84,KDSM I.C.U. CYCLOPS
727,-41480,459,1888.52,MAR M&M PEANUT SUB 10.7z
728,-38020,399,1886.41,PERF AIRHD 6z XTRM BRY BITES BAG
729,-42976,459,1882.03,MON SOUR PATCH 8z KIDS
730,-11967,380,1874.83,D*HER TWZ 16z CHRY BITES BAG
731,-11965,459,1871.6,HER TWZ 12z CHOC TWIST BAG
732,-12291,516,1870.8,HER MILK CHOC 1.55z
733,-11968,589,1870.76,HER TWZ 16z STRWB TWIST BAG
734,-38020,516,1869.75,PERF AIRHD 6z XTRM BRY BITES BAG
735,-12076,517,1868.98,WRI ORBIT SPRMNT
736,-12010,516,1867.14,WW AUS LIC BLK BAG 10z
737,-11981,516,1864.81,WRI LFSVR GMI 7z 5 FLAVOR BAG
738,-31808,517,1864.22,WRI KG STARBURST MINIS
739,-40259,517,1862.26,TRKR SNK 5z GMY BEAR BAG
740,-12166,399,1855.59,MAR KG 3.14z M&M PLAIN
741,-38069,517,1853.79,CD TOXIC WASTE SLIME LICKER
742,-40287,516,1852.94,HARIBO GMI 5z PEACH BAG
743,-33256,517,1852.08,HER KG ALMD JOY 3.2z
744,-12002,380,1851.02,I*MAR M&M PB BAG 5.1z
745,-31934,580,1846.75,HER KIT KAT 7.6z MINIS PCH SUB
746,-34369,516,1845.82,HI CHEW 3.53z MIX TROP BAG
747,-12300,517,1844.62,STK MAMBA CHEW SOUR 2.8z
748,-12246,459,1844.52,HER CKIE N CRM 1.55z
749,-32305,459,1843.25, SPREE 12z CHWY SUB
750,-12321,517,1843.2,WRI SKITTLES SOUR 1.8z
751,-12166,516,1842.19,MAR KG 3.14z M&M PLAIN
752,-14623,517,1835.66,BLK FRST 4.5z GMY BEAR BAG
753,-12331,580,1834.89,WRI SKITTLES 2.17z
754,-36092,580,1831.31,WRI SKITTLES 7.2z MASH UP BAG
755,-31692,580,1827.85,WRI BBL TAPE AWESOME ORIG
756,-25200,580,1825.8,TOPPS PUSH POP JUMBO
757,-38007,589,1824.11,D*HER CKIE N CRM 7.6z DROPS
758,-41255,589,1823.39,KDSM OOZE TUBE
759,-21038,589,1821.88, SWEETARTS 6z CHWY MINI BAG
760,-45917,517,1818.9,TTS CHARLSTN CHEW ROLLERS 4.5z
761,-45914,517,1818.74,GUSHERS 4.25z SOUR FRT BAG
762,-43016,601,1818.44,MON SOUR PATCH 8z KIDS WTRMLN BAG
763,-12002,580,1813.31,I*MAR M&M PB BAG 5.1z
764,-12162,516,1813.25,MAR KG 3.28z 3 MUSK
765,-17370,380,1811.55,HER KG 3.4z PAYDAY
766,-17201,380,1809.84,D*FC RIPS 4z ASRTD BAG
767,-28403,517,1809.07,JB MIKE & IKE ORIG 5z
768,-31935,516,1807.67,HER REESES 7.6z PB CUP MINIS SUB
769,-32300,380,1807.02,MON SOUR PATCH 6.5z XPLDRZ BAG
770,-40510,516,1806.47,HARIBO GMI 10z GOLD BEARS PCH
771,-14151,517,1805.51,TTS JUNIOR MINTS 3.5z
772,-40289,580,1804.53,ALB 8z GMI PEACH RING
773,-39279,589,1804.16,HER KG REESES PB CUP W/REESE PC 2.8z
774,-14153,580,1801.07,TTS CHARLSTN CHEW MINI 3.5z
775,-12153,459,1800.92,HER KG 2.6z MILK CHOC
776,-12027,399,1800.78,HARIBO GMI 5z RNBW FROGS BAG
777,-12314,399,1800.31, LAFFY TAFFY GRAPE 1.5z
778,-12148,554,1798.6,HER KG 2.6z ALMD
779,-41024,459,1798.59,PERF AIRHD 6z XTRM SRFLL BITES BAG
780,-39677,517,1797.83,MENTOS GUM PURE FRSH MNT
781,-12221,380,1796.78,TOPPS JUICY DROP POP
782,-31934,516,1794.48,HER KIT KAT 7.6z MINIS PCH SUB
783,-44283,517,1793.55,HARIBO STRMRS SOUR ZIN 4.5z
784,-12212,589,1792.75,TOPPS RING POP
785,-47109,380,1790.15,MAR KG 2.83z M&M FUDGE BROWNIE
786,-45896,589,1788,RAINDROPS SUSHI 3z
787,-35748,517,1787.42,D*KDSM GATOR CHOMP
788,-45895,589,1785.02,RAINDROPS PIZZA 3z
789,-12244,516,1784.26,HER ALMD JOY 1.6z
790,-32298,580,1783.32,WRI LFSVR GMI 7z COLLISIONS BAG
791,-12318,399,1780.59,NERD ROPE RNBW .92z
792,-39677,399,1776.6,MENTOS GUM PURE FRSH MNT
793,-40289,516,1776.24,ALB 8z GMI PEACH RING
794,-25200,459,1776.2,TOPPS PUSH POP JUMBO
795,-12019,580,1775.34,HER J RANCHER 7z ASRTD BAG
796,-12100,589,1773.85,WRI EXTRA POLAR ICE
797,-33256,380,1772.7,HER KG ALMD JOY 3.2z
798,-12313,459,1772.33,LAFFY TAFFY CHERRY 1.5z
799,-33263,589,1771.57,WRI KG SKITTLES 4z WLD BRY
800,-12355,399,1770.54,HER MILK DUDS 5z
801,-44534,589,1769.75,STK MAMBA CHEW TRPC 2.8z
802,-41220,517,1767.21,MON TRIDENT SPRMNT
803,-12150,399,1766.04,HER KG 2.6z COOKIE N CRM
804,-14625,516,1764.79,BLK FRST 4.5z GMY WORM BAG
805,-12212,380,1761.91,TOPPS RING POP
806,-12008,517,1761.6,HER TWZ 7z STRWB TWIST BAG
807,-43535,459,1759.64,HER KG 2.95z REESES OUTRGS
808,-14625,459,1756.22,BLK FRST 4.5z GMY WORM BAG
809,-12162,399,1755.75,MAR KG 3.28z 3 MUSK
810,-12326,517,1755.19,WRI STARBURST TROP 2.07z
811,-12112,516,1753.3,WRI 5 COBALT
812,-41883,280,1752.09,WRI KG EXTRA POLAR ICE MGPK
813,-12314,580,1751.85, LAFFY TAFFY GRAPE 1.5z
814,-44548,517,1751.59,WRI 5 RAIN MGPK
815,-40606,380,1751.25,D*MAR KG 3.23z SNICKERS HZLNT 2PC
816,-33263,580,1750.88,WRI KG SKITTLES 4z WLD BRY
817,-31808,589,1748.95,WRI KG STARBURST MINIS
818,-12101,399,1748.81,WRI EXTRA PEPPERMINT
819,-12116,380,1747.87,WRI 5 RAIN
820,-36262,399,1747.53,SWEETS 7z CINN BEAR BAG
821,-46728,517,1740.23,MAR SUP 9.6z M&M PEANUT BUTTER
822,-12243,399,1740.03,HER ALMD 1.45z
823,-12011,517,1737.79,WW AUS LIC GRN APPL BAG 10z
824,-41487,554,1737.44,GUSHERS 4.25z FLVR MIX BAG
825,-39279,516,1736.78,HER KG REESES PB CUP W/REESE PC 2.8z
826,-40261,554,1735.02,TRKR SNK 5z PEACH RING BAG
827,-12160,517,1735.01,100 GRAND KG 2.8z
828,-12254,517,1731.17,100 GRAND SINGLE 1.5z
829,-12243,380,1731.1,HER ALMD 1.45z
830,-41255,380,1730.71,KDSM OOZE TUBE
831,-14625,399,1727.78,BLK FRST 4.5z GMY WORM BAG
832,-32304,516,1722.35, SWEETARTS 12z CHWY MINI SUB
833,-12224,589,1719.59,KDSM QUICK BLAST
834,-42981,380,1718.44,HARIBO GMI 5z STAR MIX BAG
835,-27617,399,1717.72,MAR KG 2.83z M&M PRETZEL
836,-12221,459,1712.64,TOPPS JUICY DROP POP
837,-14628,517,1711.62,I*BLK FRST 4.5z GMY PCH RNG BAG
838,-12150,459,1711.03,HER KG 2.6z COOKIE N CRM
839,-12279,589,1710.65,HER SYMPHONY ALMD 1.5z
840,-32305,580,1707.72, SPREE 12z CHWY SUB
841,-37390,459,1704.03,PERF KG AIRHEADS FRT BITES 4z
842,-12355,459,1702.15,HER MILK DUDS 5z
843,-17363,517,1700.94,HER KG REESES TAKE 5 BAR
844,-27618,517,1700.7,D*MAR KG 2.83z M&M ALMD
845,-12078,399,1700.37,WRI ORBIT SWT MNT
846,-11982,280,1698.78,E FRUTTI 2.7z LNCH BAG
847,-29435,380,1696.04,ORIG GRMT LOLLIPOP
848,-45901,589,1695,KINDER BUENO 1.5z
849,-38004,459,1694.26,AM LIC SOUR PNCH 9z ASRTD SUB
850,-27142,459,1692.98,HER REESES 6z PIECES BAG
851,-32360,516,1690.61,WRI 5 ASCENT
852,-38008,580,1689.91,TROLLI 5z SR BRT CRWLR VRY BRY BAG
853,-40289,459,1689.33,ALB 8z GMI PEACH RING
854,-14150,589,1688.68,WRI SKITTLES TROP 2.17z
855,-12258,380,1687.33,I*MAR M&M PB 1.63z
856,-12154,554,1684.96,BUTTERFINGER KG 3.7z
